,Comments,Date,Product,Ratings,Reviews,Title
,Comments,Date,Product,Ratings,Reviews,Title
0,Was this review helpful to you?, March 19 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),4.0 out of 5 stars,"Bought for my son and he is impressed on the comfort, light weight, and sound at the price point.
Don't fit to tight (good) and don't sweat (like over ear sets).",Son like them.
1,Was this review helpful to you?, August 28 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),4.0 out of 5 stars,"for the price, these are great. We have our kids use them on long trip rides. They seem to fit our kids under 10 with no problems.",Great for the price!
2,Was this review helpful to you?, March 5 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,"Nice sound, fit nicely to the head, fairly rugged cord - thicker than ear bud cords, no complaints.",Works For Me!
3,Was this review helpful to you?, November 25 2017,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,"Incredibly solidly built for the price. Great sound, and an unexpectedly heavy duty cord. Only wish it had a single cord instead of double, but that would up the price...",Great value
4,Was this review helpful to you?, September 29 2016,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,Didn't need nothing fancy and these turned out great.,Great
5,4 people found this helpful. Was this review helpful to you?, August 24 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),1.0 out of 5 stars,"Bought these mid June and then over two months ago the right ear stopped working. Had been perfectly happy until that time. My wife has a pair as well that we bought in May and just today the left ear stopped working while she was wearing them. This has to be a flaw of this make. Maybe it has to do with the ear parts folding in? Anyways, seems to be too late to return and not sure about a manufacturer warranty. The sound was good and the fit was fine but to have two broken headphones after a few months of use is not acceptable.",Had been perfectly happy until that time
6,Was this review helpful to you?, March 14 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),2.0 out of 5 stars,"There is a small, weak pin that holds the ear piece to the head band. This piece broke shortly after purchasing, leaving one ear hanging.

If you can guarantee that there won't be any slightly rough usage (laying on a pillow, getting shoved by your big sister, etc.) then these headphones sound good and feel comfortable. They meet expectations for the price. But don't expect your kids to borrow them and return them intact.",Feels & sounds good. Mechanically unsound though.
7,Was this review helpful to you?, June 9 2016,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,Good headphones by Sony. Clear sound and can last a long long time if taken care of.,Good headphones!
8,Was this review helpful to you?, August 1 2017,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,"Very high quality for the price! I had beats before, and these are a great replacement.","Lightweight, High Quality"
9,Was this review helpful to you?, December 6 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,"Very compact and lightweight ear phones. Extremely comfortable as a result and ideal for full days in ""cubicle-world""",Very lightweight ear phones
,Comments,Date,Product,Ratings,Reviews,Title
0,Was this review helpful to you?, March 7 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,"These headphones are terrific! Plugged them into my galaxy s4 phone and couldn't believe my ears. The sound was so good I thought I was listening to a quality sound system. I listen to pipe organ music which is sonically demanding; the sound was clear, defined, uncluttered, balanced. Haven't tried using multi function button or mic yet, nor have I installed the Smart Key app so don't know how they'll work. Doesn't matter. Headphones are great.",These headphones are terrific! Plugged them into my galaxy s4 phone and ...
1,Was this review helpful to you?, October 1 2016,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,"Perfect size for kids, very sturdy, have lasted",perfect for kids
2,Was this review helpful to you?, July 25 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),4.0 out of 5 stars,My son loves these especially that they fold flat so he can easily store them in the car or his backpack. he says the sound is good.,... these especially that they fold flat so he can easily store them in the car or his backpack
3,Was this review helpful to you?, January 20 2018,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),3.0 out of 5 stars,"Cheap feeling but sounds ok, little uncomfortable on top of head like that it folds flat for travel",Resonable set of travel headphones
4,Was this review helpful to you?, March 17 2017,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,works great,Five Stars
5,Was this review helpful to you?, April 23 2018,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,I love it! Use it everyday and even works on my ps4! Awesome recommend to anyone!,Awesome for anyone!
6,2 people found this helpful. Was this review helpful to you?, December 24 2014,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,Works wonderful.. a great buy... thanks for having.,Five Stars
7,Was this review helpful to you?, December 7 2017,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),3.0 out of 5 stars,Good until they broke shortly after having them :(,Three Stars
8,Was this review helpful to you?, February 2 2016,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,"Great, fits smaller heads too. Kids say is comfortable to wear. Recommend Age 9/10 and up to adult.",Five Stars
9,One person found this helpful. Was this review helpful to you?, June 15 2017,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),2.0 out of 5 stars,Recently bought and sound quality is already compromised. Disappointed.,Disappointed
,Comments,Date,Product,Ratings,Reviews,Title
0,One person found this helpful. Was this review helpful to you?, December 26 2016,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),4.0 out of 5 stars,"These are comfortable and pretty nice sound for a basic headset. They're light and easy enough to wear for music on your walk, and they're not so fussy and expensive that you;ll worry about whether you're abusing them (like when you toss them on the couch after using them on the computer, and then your husband sits on them. No problem.)",Good buy for the money
1,Was this review helpful to you?, March 10 2018,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),3.0 out of 5 stars,"They're comfortable, for the price they have great sound, and I love how they fold. Unfortunately after about a year the connections from the wire to the headphone jack started to fall apart and the sound started to get staticky. A few months later I can't wear them while I'm walking at all or the sound will go out of the left ear and then the right ear every time I take a step, even when I'm sitting unless I position the cable carefully there's a decent amount of static. I used them daily, but didn't treat them roughly and I had an older pair of headphones that looked like these that lasted for years without these problems. Still for the price, I don't know if you'd expect more!","For the price they're great, but they do fall apart quickly"
2,One person found this helpful. Was this review helpful to you?, February 20 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,"I had the previous version of these headphones (MDRZX100 ZX Series) for over two years, but unfortunately during one of my beast gym days I got a little cocky and the wire got stuck to one of the machines, which lead the wire to be yanked out of my phone and blow out the left speaker. I was going to order the same ones, but opted for these instead because of the mic option. My mom often calls me in the morning during my gym session, so having to take off my headphones to talk on the phone was an inconvenience and threw off my entire workout. The sound quality is excellent; once I turn my music loud, I can't hear or see anyone else. These are definitely worth the money. BEATS WHO????",BEATS WHO????
3,Was this review helpful to you?, January 12 2018,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),4.0 out of 5 stars,"Needed a nice inexpensive set of headphones to listen to music while I am at my desk working. Earbuds weren't cutting it, since they would fall out too many times and did not have the sound that these have. Didn't need wireless, since I didn't want to be replacing batteries. Can't go wrong with Sony.",Needed a nice inexpensive set of headphones to listen to music while ...
4,Was this review helpful to you?, March 28 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,"Hats off to Sony....I have speaker products from Sony including portable iPod speaker which sound amazing, in earbud wired headphones which sound amazing for $23, and now I have these over ear headphones which sound great. Between the earbud and this over ear, i must admit the earbuds are much better sounding for music. But these $20 over ear headphones are a great balance of great music sound and phenomenal phone voice quality sound. A nice touch is the ample and not to much length of the cord. Its just the right length. Thats where these earphones edge out my $23 inearbud set. Both are a great buy worth your time and every penny.",Best bang for your buck and best boom for your buck too.
5,One person found this helpful. Was this review helpful to you?, December 29 2014,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,"Sound quality is great for the price; well worth it unless you want fancy noise canceling headphones with a ""status"" brand label. The ear pads can get warm on your ears after awhile in a hot room, not because of any electrical issue but because of the padding. I've found this to be true for all headphones I've owned. I don't know if the expensive ones get around this problem somehow. Also, I bought these rather than earbuds because I don't like sticking loud music directly up against my ear drums. Somehow, headphones seem safer to me.",Provides satsisfying sound quality at a bargain price
6,2 people found this helpful. Was this review helpful to you?, December 16 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,"These are very good headphones for the price. I have many headphones. While I prefer having the noise cancelling feature, there are times when I don't want to have more expensive headphones with me.
These are well made, comfortable and the sound quality is very good.

I have bought these more than once for myself and to give as gifts.

I would buy them again.",Very Good For The Price
7,Was this review helpful to you?, July 22 2016,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),3.0 out of 5 stars,"I purchased these last year based on the good reviews. It is true that the sound is amazing and they do a great job at cancelling out sound. They also fold up really nicely. However, I have to give them a 3 star review because both pairs that I bought recently quit working after only one year of use. The sound connectors seem to have loosened up. If you wiggle them and hold them in tightly they work, but not once you let go. This is disappointing considering it's a Sony product. I didn't expect amazing sound for the price, but I definitely would have expected some longevity.","Great sound, but don't last long"
8,Was this review helpful to you?, February 8 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,"Sound + design + fit = PERFECT for me:) I have always loved Sony products. It spells quality for me and I knew I will be happy with this purchase. For the price I paid, the sound may be equaled to my husband's Bose headphones. That speaks for itself. Right? Anyway, the bass is amazing and it is not deafening when you turn up the volume. Simplicity works well for me. It is not bulky nor skinny to appear cheap, and fits really well on my head. Easily adjusts and the earpieces do not hurt me at all even worn at a long period of time. Love how you could easily fold it for storage and lastly, the mic is a plus with easy function. So happy!",LOVE IT!!!
9,Was this review helpful to you?, February 6 2016,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,These are good quality earphones. I use them in conjunction with a ReSound Lynx2 hearing aid. This permits me to have good quality sound and since the microphone for the hearing aid is outside the earphone capsule I can for safety reasons maintain awareness of what is going on in the gym.The speaker for the hearing aid does not completely close the ear canal so I can hear the music quite well with these earphones. The extra base helps compensate for my hearing deficiency. I amended my rating from four to five stars because this is the best resource I have found. Wireless bluetooth have short battery life. These are used in conjunction with a media player on an Android Samsumg S6. Product was delivered promptly by the Seller.,These are good quality earphones
,Comments,Date,Product,Ratings,Reviews,Title
0,Was this review helpful to you?, January 28 2018,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),1.0 out of 5 stars,"they look great but 1 side didn't work
what a piece of junk!",don't buy
1,Was this review helpful to you?, August 6 2016,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,Don't waste your money on more expensive headphones. These are great sound quality with name brand backing and daily use.,Best for your money.
2,Was this review helpful to you?, January 1 2017,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),1.0 out of 5 stars,One of My Daughter's Christmas presents she couldn't use because this product was DEFECTIVE!!!!!! AND will be RETURNING,One Star
3,Was this review helpful to you?, July 8 2017,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),4.0 out of 5 stars,I have purchased these Sony headphones twice for my children. My husband and I have both tested them out. We were impressed. They have pretty good sound quality. For the low price they can't be beat.,Really Good Headphones!
4,Was this review helpful to you?, October 4 2016,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,thank you for the great product and service,sony mdrzx110ap zx series
5,Was this review helpful to you?, March 24 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,This is a great little pair of headphones. They sound good even in a moderately noisy gym. They are comfortable and fit well. They are sturdy. They are well-designed to conveniently fold up to fit in my gym bag.,Great headphones
6,Was this review helpful to you?, February 14 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),3.0 out of 5 stars,"I purchased these to use with a Yamaha Silent Violin. They are not half loud enough, so I continue to very old, beat up one until finding a decent new set.",Simply are not loud enough
7,One person found this helpful. Was this review helpful to you?, February 22 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),3.0 out of 5 stars,"Pretty good for the price. The Bass is definitely amplified. However, overall sound quality is poor, and the sound level (volume level) is also quite ordinary. I expected better from Sony.","Bass good, but overall sound quality ordinary"
8,Was this review helpful to you?, February 10 2017,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),1.0 out of 5 stars,I seldom use my headphone and the problem is that the right speaker stopped working after using it 10 times. I tried to repair it using ifixit guide but i don't see any problem with the wires inside.,Easily Broken
9,Was this review helpful to you?, November 9 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,not as good as my $20 sony studio phones that i buy from kmart... but it comes close. 5 stars for being so close for the money.,well made...
,Comments,Date,Product,Ratings,Reviews,Title
0,Was this review helpful to you?, October 19 2016,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),1.0 out of 5 stars,"1 month in, one ear stopped working. Although the price is such low, there's no point of sending them back I'm Generally unsatisfied with the purchase.",Not recommended.
1,Was this review helpful to you?, May 31 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,"These head phones are so comfortable. I love that the ear parts fold down flat for storage, and the cord is pretty long. They also have a nice sound.",These head phones are so comfortable. I love that the ear parts fold down ...
2,Was this review helpful to you?, November 27 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),4.0 out of 5 stars,Good headphones. Can't complain for the price. They sound and look like they should have cost much more.,Four Stars
3,Was this review helpful to you?, August 28 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),4.0 out of 5 stars,Perfect for my smartphone. I use it to talk on the phone at home or while walking in the park or to listen to music at home or during a walk or in the gym. The sound is good. My child is always trying to pull on the cord. So it withstands abuse. LoL I likehow fflexible the ear pieces fold in so I can store them safely and easily in my purse or at home.,Nice!
4,Was this review helpful to you?, April 5 2018,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,"Good bass and sound quality, great price
and wear is very comfortable.",Good bass and treble
5,Was this review helpful to you?, March 14 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),4.0 out of 5 stars,"Comfortable economy headphones that sound good. I bought them for my kids, who love them, and now I try to borrow them instead of earbuds. Earbuds will kill your hearing, these not as quickly.",Comfortable economy headphones that sound good
6,Was this review helpful to you?, April 14 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),4.0 out of 5 stars,These headphones work well and have a great bass tone. Bought them for my ultra picky husband and he really likes them. Does the job and he is happy.,Great item for a low price!
7,Was this review helpful to you?, June 2 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),2.0 out of 5 stars,"Got this based on a ""best headphones"" list...should have saved my money. Audio is leaky, headphones aren't comfortable, and have that flimsy, plasticky feeling. The folding option doesn't even get them folded down to be much smaller, so it's kind of useless. The only nice piece is the in-line mike for use with my home office. Otherwise, I'd pass.",Don't bother
8,Was this review helpful to you?, September 11 2017,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,These are the only inexpensive headphones that last a full year of school use for my kids.,Five Stars
9,Was this review helpful to you?, May 19 2017,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),4.0 out of 5 stars,works good,Four Stars
,Comments,Date,Product,Ratings,Reviews,Title
0,Was this review helpful to you?, December 26 2016,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,I highly recommend them,Five Stars
1,One person found this helpful. Was this review helpful to you?, April 15 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,I have never had a high dollar pair of headphones. These are good enough that I can't imagine why I would need a high dollar pair. I use them with my iPad for movies and occasionally with my phone for music.,These are good enough that I can't imagine why I would need ...
2,Was this review helpful to you?, February 23 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),4.0 out of 5 stars,"Great item for the price. Had to return the first pair because any time the wires jiggled near the plug-in, there was static. 2nd pair is fine though.",Great item for the price
3,Was this review helpful to you?, July 1 2016,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,Very nice accessory to my computer. Good sound reproduction,Glad I bought these
4,Was this review helpful to you?, March 5 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),3.0 out of 5 stars,"Package is cheap, and sound is not as great or loud to listen music as for example stock samsung hans free headsets, but i will give them a try for a while. Desings is good and fits great in the head.",and sound is not as great or loud to listen music as for example stock ...
5,Was this review helpful to you?, December 16 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,"works great, nice quality set and sound. my son hasn't broken them yet. very good sign that they are sturdy.",Very good quality set
6,Was this review helpful to you?, February 15 2016,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,I've had one pair of these for over a year that I use at work. I got this second pair to use at home when I'm riding my bike on the stationary trainer. They have good sound quality and the soft cushions are good at muffling external noise. I recommend them.,Good headphones at a great price
7,Was this review helpful to you?, July 26 2017,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,"Good, not great phones. Great price and pretty sturdy.",I Like
8,Was this review helpful to you?, February 4 2017,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),3.0 out of 5 stars,OK FOR PRICE,Three Stars
9,Was this review helpful to you?, July 26 2017,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,The price is right. The sound is good. The earphones are perfect for an extra set to take on a plane in my computer bag.,Good Extra set of headphones
,Comments,Date,Product,Ratings,Reviews,Title
0,Was this review helpful to you?, May 14 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,"It meets all expectations, good sound and adjustment for head size is easy and can wear for hours. I would recommend this head phone for anyone.",good sound and adjustment for head size is easy and ...
1,One person found this helpful. Was this review helpful to you?, April 25 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),4.0 out of 5 stars,"I bought these headphones thinking that they were the more ""marshmellow"" feelnig ones that are always displayed at stores. They're not but I'm satisfied with the feel and sound quality for the price. The plastic feels a little cheap.",They're not but I'm satisfied with the feel and sound quality for the price
2,Was this review helpful to you?, May 28 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),3.0 out of 5 stars,"I have purchased tremendous quality, cheap Sony On-and-Over-Ear headphones in the past couple years. For the price, I thought I'd give these a try. My expectations were pretty reasonable, but I found the sound quality on these to be below-average. Sadly, the $5 Panasonic RPHJE120G In-Ear Headphones I purchased as add-ons sound significantly better.",Look Elsewhere
3,Was this review helpful to you?, February 28 2017,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,Comfortable to the ears,Great
4,One person found this helpful. Was this review helpful to you?, October 30 2016,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),1.0 out of 5 stars,Peace of crap seems about appropriate....Sound level was terrible,Can't hear the music
5,Was this review helpful to you?, November 9 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),4.0 out of 5 stars,"For a budget, it's great. However it only includes a pause button on the in-line controls, no volume control.",Nice sound for the price.
6,Was this review helpful to you?, July 12 2016,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,"Very happy with this purchase. We have been going through cheap headphones like crazy for our kids, so we decided to invest in some Sony brand for a little more $$. Great sound, and they are still working after a 10 day road trip! A win in my book!",Great headphones!
7,Was this review helpful to you?, October 16 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,"2 months in and it still looks like it could last another couple months. 20$ is a pretty good price for these. If you want tips for balancing for game audio and friend party chats:
- Change the audio mix settings while in a party.
- I usually lower overall game volume(on each game, its quick)
- You can always change the overall volume by holding ps button(middle small one) then adjust devices.",PS4 Review
8,Was this review helpful to you?, November 23 2017,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,https://www.amazon.com/review/create-review/ref=cm_cr_dp_d_wr_but_top?ie=UTF8&channel=glance-detail&asin=B073NMXJ17#,https: //www. amazon. com/review/create-review/ref=cm_cr_dp_d_wr_but_top?
9,Was this review helpful to you?, August 12 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),4.0 out of 5 stars,"Good bass effects for a $16 headphone. I used to hear songs almost 5-6 hours a day while working in office. After 45 mins, you will feel uncomfortable wearing it, so I have to take out for a 5 minute rest.
But it is totally worth for the price.
Comparing to other head phones at the same price, it is definitely worth it.",Worth for money for a $16 headphone.
,Comments,Date,Product,Ratings,Reviews,Title
0,Was this review helpful to you?, July 5 2016,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),4.0 out of 5 stars,These headphones work very well and the sound quality is good.,Good Value
1,Was this review helpful to you?, January 14 2018,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,"Excellent set of headphones, quality O would expect from Sony, would recommend to others!",Five Stars
2,Was this review helpful to you?, September 22 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,"No problems. My grandson uses in school and he's quick to
tell me if there's a problem. Ear pads are comfortable.",A-OK!
3,Was this review helpful to you?, July 8 2016,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),3.0 out of 5 stars,I should have purchased ear sets that muffled out other sounds.,Three Stars
4,Was this review helpful to you?, November 3 2017,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,"Granted I could've bought these from any electronic shop, I still like those headphones. They haven't even given out on me yet.",I still like those headphones
5,Was this review helpful to you?, August 30 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),1.0 out of 5 stars,"Horrible sound quality - low and poor. The right headphone broke off due to cheap construction. Absolute garbage. I have it duct-taped right now, and it is completely ridiculous. Save you money and buy something better....and hopefully not manufactured in China.",Horrible sound quality - low and poor
6,Was this review helpful to you?, February 9 2017,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),2.0 out of 5 stars,The sound works but I have to move and hold the cable in a certain direction so that sound is produced on the left side of the headphones. If I make the slightest move I have to readjust the cable again,The sound works but I have to move and hold ...
7,One person found this helpful. Was this review helpful to you?, April 16 2017,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,So comfortable and compact with the big sound of Sony,Sony did it again
8,Was this review helpful to you?, January 3 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,"these are very nice. I have a hearing problem, but have no problem using these with my laptop to look at movies. It's a good choice at a reasonable price.",these are very nice. I have a hearing problem
9,Was this review helpful to you?, June 11 2017,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,"Great headphones, good quality, comfortable and excellent price ! Recommended",Recommended
,Comments,Date,Product,Ratings,Reviews,Title
0,Was this review helpful to you?, June 26 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),2.0 out of 5 stars,I'm deaf in one hear and have some impairment in the other. Thought this would give me loud sound but I'm VERY disappointed,I'm deaf in one hear and have some impairment in ...
1,Was this review helpful to you?, August 18 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),2.0 out of 5 stars,"not a good fit for my head, sound quality is not great. It's definitely worth the extra $20 bucks or so to get something a little bit nicer.",not a good fit for my head
2,Was this review helpful to you?, August 9 2016,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,Delivers great sound quality for the price.,Great headphones
3,Was this review helpful to you?, June 7 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,"Handy and good buy. Be careful about using them in the gym as they don't do well in sweaty environment... good price, good shipping, recommended!",Handy and good buy. Be careful about using them in the ...
4,Was this review helpful to you?, October 31 2016,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,good fit for my 4 year old,Five Stars
5,Was this review helpful to you?, September 9 2016,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,"The headphones aren't amazing, but they are good. Plus, they don't fall apart very easily. I'm sure they'll probably even last me a few more months, at the very least. Would recommend if you're looking for cheap headphones.","The headphones aren't amazing, but they are good"
6,Was this review helpful to you?, December 22 2016,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,I like them really well. They were exactly what I ordered,Five Stars
7,One person found this helpful. Was this review helpful to you?, June 1 2017,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,"perfect, exactly what i was looking for",Five Stars
8,Was this review helpful to you?, July 25 2017,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),1.0 out of 5 stars,This product got damaged the day after return allowance,One Star
9,Was this review helpful to you?, November 7 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),4.0 out of 5 stars,"These are really nice for a 20 dollar pair of headphones. You could spend more on a pro pair- you could spend hundreds. For 20 bucks you won't be disappointed. If you're expectation of sonic perfection and an ""effortless blending of the hi and low frequency""- then plan on spending 150 plus.",Average phones for a great price
,Comments,Date,Product,Ratings,Reviews,Title
0,Was this review helpful to you?, June 19 2017,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),3.0 out of 5 stars,No bass,Ok OK Quality of bass
1,Was this review helpful to you?, June 29 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),3.0 out of 5 stars,"Pretty decent headphones. They're not too special but they do their job. I will note however that if you're listening to your music a little on the louder side you CAN hear it, it's almost projected to the room you're in. People can hear EXACTLY what you're listening to.",Pretty decent headphones
2,Was this review helpful to you?, January 14 2018,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,Second time I purchased this product. It works as expected without cheap tinny sound the other guys try to sneak by you. Headset is best for those with a slightly smaller cranium.,Decent sound for the money.
3,Was this review helpful to you?, July 8 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),2.0 out of 5 stars,"I got these after also purchasing the JVC HAS400W Carbon Nanotube On-Ear Headband Headphones, and for basically the same money, the JVC option has better sound, is more comfortable, and overall feels like a better quality product. So far, these have worked fine, but they were disappointing after getting the JVC headphones. Oh! they are also not as portable as the JVC option as they don't fold up as nicely.",There are better options.
4,Was this review helpful to you?, October 10 2016,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),2.0 out of 5 stars,"These are definitely the cheap headphones you think they will be. The noise quality is similar to apple in-ear headphones and they do not go very loud. These fill the purpose i needed, but definitely don't go beyond that. Would suggest shelling out a little more money to get better headphones.",Would suggest shelling out a little more money to get better headphones.
5,Was this review helpful to you?, February 28 2017,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),3.0 out of 5 stars,"They work just fine, but you can definitely tell why they're so cheap. Next time I purchase headphones, I'll definitely be spending $50 plus on a well reviewed product.","They work just fine, but you can definitely tell why they're so ..."
6,Was this review helpful to you?, September 24 2016,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,"Love the headphones on a cold day it's not only clear, but keeps my ears warm as well",Shopper
7,Was this review helpful to you?, January 29 2018,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),2.0 out of 5 stars,I got a couple good uses out of this. It started getting fuzzy and I had to keep twisting the cord for it to work,Sound got fuzzy
8,Was this review helpful to you?, November 30 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,"I got sick of dealing with ear buds but I didn't want to fork out hundreds of dollars for expensive headphones, I also didn't want to waste money on some cheapos that'd fall apart in a week. These are some great ones for the price, not to mention they work wonderful with your cellphone, bonus.",Great value and price
9,One person found this helpful. Was this review helpful to you?, April 26 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,"Excellent audio range, compares with more expensive earphones.",Five Stars
,Comments,Date,Product,Ratings,Reviews,Title
0,Was this review helpful to you?, October 21 2016,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),3.0 out of 5 stars,For the price there fine.,Music
